,name,address,city,rating,description,link,lon,lat
84,Kyriad Rouen Centre,"14, Quai Gaston Boulet, Rouen",Rouen,6.8,"Situé à seulement 500 mètres de la gare de Rouen-Orléans, le Kyriad Rouen Centre se trouve à 15 minutes à pied de la cathédrale de Rouen et à 2 km du palais des sports. Lire plus…",https://www.booking.com/hotel/fr/rouencentre.fr.html?,,
85,"Holiday Inn Express - Rouen Centre - Rive Gauche, an IHG Hotel","103 Avenue Jean Rondeaux, Rouen",Rouen,8.5,"Situé à Rouen, à 3,1 km de la cathédrale Notre-Dame, l'Holiday Inn Express - Rouen Centre - Rive Gauche, an IHG Hotel propose un restaurant, un parking privé, un bar et un salon commun. Lire plus…",https://www.booking.com/hotel/fr/holiday-inn-express-rouen-centre-rive-gauche.fr.html?,,
86,B&B Hôtel Rouen Centre St Sever,"20 Place de L'Eglise St-Sever, Rouen",Rouen,6.8,"Le B&B Hôtel Rouen Centre St Sever vous accueille au cœur de Rouen, à proximité du centre commercial Saint-Sever et à 4 km du stade Kindarena. Lire plus…",https://www.booking.com/hotel/fr/comforthotelrouencentre.fr.html?,,
87,ibis Rouen Centre Champ de Mars,"12 Avenue Aristide Briand, Rouen",Rouen,8.3,"L'hôtel ibis Rouen Champ de Mars est situé à seulement 10 minutes à pied du centre de Rouen et à 15 minutes de marche de la cathédrale. Il propose une réception ouverte 24h/24, un sauna et un hammam. Lire plus…",https://www.booking.com/hotel/fr/ibis-rouen-champ-de-mars.fr.html?,,
88,Hotel Morand,"1 Rue Morand, Rouen",Rouen,7.1,"L’Hotel Morand est un ancien relais de poste rénové, datant du XVIIe siècle. Cet établissement vous accueille dans le centre historique de Rouen, à 400 mètres de la gare SNCF de Saint-Paul. Lire plus…",https://www.booking.com/hotel/fr/lemorand.fr.html?,,
89,Ibis Styles Rouen Centre Rive Gauche,"55 Avenue De La Liberation, Rouen",Rouen,8.5,"Situé à Rouen, à 3,3 km de la cathédrale Notre-Dame, l'ibis Styles Rouen Centre Rive Gauche propose des hébergements avec une terrasse et un parking privé. Cet hôtel 3 étoiles possède un bar. Lire plus…",https://www.booking.com/hotel/fr/ibis-styles-rouen-centre-rive-gauche.fr.html?,,
90,Ibis Styles Rouen Centre Cathédrale,"9 Place De La Republique, Rouen",Rouen,7.5,"Doté d'une connexion Wi-Fi gratuite et d'une terrasse, l'Ibis Styles Rouen Centre Cathédrale propose des hébergements à Rouen, à 1,6 km de la gare de la ville ainsi qu'à 3 km du palais des sports du...Lire plus…",https://www.booking.com/hotel/fr/ibis-styles-rouen-centre-cathedrale.fr.html?,,
91,Best Western Plus Hotel Litteraire Gustave Flaubert,"33 rue du Vieux Palais / 15 rue de la Pie, Rouen",Rouen,8.6,"Situé dans le centre historique de Rouen, à 3 km du Kindarena, le Best Western Plus Hotel Litteraire Gustave Flaubert propose des hébergements à la décoration inspirée par l’œuvre littéraire de...Lire plus…",https://www.booking.com/hotel/fr/hotelduvieuxmarche.fr.html?,,
92,ibis Rouen Centre Rive Droite,"56 Quai Gaston Boulet, Rouen",Rouen,7.5,"Situé à 20 minutes à pied du centre et de la cathédrale, l'hôtel ibis Rouen Centre Rive Droite propose un restaurant français, un bar et des chambres climatisées dotées d'une télévision par câble à...Lire plus…",https://www.booking.com/hotel/fr/ibis-rouen-centre-rive-droite.fr.html?,,
93,Comfort Hotel Rouen Alba,"12, place du Gaillardbois, Rouen",Rouen,7.3,"Situé à 5 minutes à pied de la vieille ville historique de Rouen et à 3 km du palais des sports Kindarena, le Comfort Hotel Rouen Alba propose des chambres avec une connexion Wi-Fi gratuite et un...Lire plus…",https://www.booking.com/hotel/fr/albarouen.fr.html?,,
94,Astrid,"Place Bernard Tissot, Rouen",Rouen,  7,"Cet hôtel moderne est situé en face de la gare de Rouen, dans une longue rue regorgeant de boutiques et menant au centre-ville. Lire plus…",https://www.booking.com/hotel/fr/hotelastrid_rouen.fr.html?,,
95,"The Originals City, Hôtel Notre Dame, Rouen","4 Rue De La Savonnerie, Rouen",Rouen,7.5,"L’The Originals City, Hôtel Notre Dame, Rouen propose des hébergements dans le centre de Rouen, entre la cathédrale et la Seine, à 3 km du palais des sports Kindarena. Lire plus…",https://www.booking.com/hotel/fr/hotel-notre-dame.fr.html?,,
96,ibis Rouen Centre Rive Gauche St Sever,"44 rue Amiral Cécille, Rouen",Rouen,7.8,"L'hôtel ibis Rouen Centre Rive Gauche St Sever est situé dans le quartier Saint-Sever, à 1 km de la place Jeanne-d'Arc et de la cathédrale de Rouen. Lire plus…",https://www.booking.com/hotel/fr/ibis-rouen-centre-rive-gauche-st-sever.fr.html?,,
97,"Radisson Blu Hotel, Rouen Centre","6-8 Rue du Donjon, Rouen",Rouen,8.9,"Situé à Rouen, le Radisson Blu Hotel, Rouen Centre dispose d'un restaurant servant des plats locaux de haute qualité, d'une salle de sport, d'un bar et d'un salon commun. Lire plus…",https://www.booking.com/hotel/fr/radisson-blu-rouen-centre.fr.html?,,
98,Mercure Rouen Centre Cathédrale,"7 Rue Croix de Fer, Rouen",Rouen,8.3,"Le Mercure Rouen Centre Cathédrale propose des chambres climatisées dotées d'une télévision par satellite, d'une connexion Wi-Fi gratuite et d'une salle de bains privative dans le centre de Rouen, à...Lire plus…",https://www.booking.com/hotel/fr/mercure-rouen-centre.fr.html?,,
99,Auberge de Jeunesse HI Rouen,"3 Rue du Tour, Rouen",Rouen,7.4,"Dotée d'un jardin et d'une terrasse, l'Auberge de Jeunesse HI Rouen se trouve à Rouen, à 1,8 km de la cathédrale Notre-Dame. Il propose une cuisine commune et un barbecue. Lire plus…",https://www.booking.com/hotel/fr/auberge-de-jeunesse-hi-rouen.fr.html?,,
100,hotelF1 Paris Porte de Châtillon,"21/23 Avenue de la Porte de Châtillon, Paris",Paris,7.4,"Situé dans le 14ème arrondissement de Paris, à 4 km du jardin du Luxembourg, l'hotelF1 Paris Porte de Châtillon propose une connexion Wi-Fi gratuite dans l'ensemble de ses locaux. Lire plus…",https://www.booking.com/hotel/fr/hotelf1-paris-porte-de-chatillon-paris.fr.html?,,
101,ibis Paris Canal Saint Martin,"12 Rue Louis Blanc, Paris",Paris,8.1,L'établissement ibis Paris Canal Saint-Martin vous accueille à Paris. La connexion Wi-Fi est gratuite. Les chambres comprennent une salle de bains privative pourvue d'une douche. Lire plus…,https://www.booking.com/hotel/fr/ibis-canal-saint-martin.fr.html?,,
102,ibis budget Paris Porte de Vincennes,"2, avenue Leon Gaumont, Paris",Paris,7.1,"Situé à Paris, l'ibis budget Paris Porte de Vincennes se trouve à 20 minutes à pied du château de Vincennes. Lire plus…",https://www.booking.com/hotel/fr/ibis-budget-paris-porte-de-vincennes.fr.html?,,
103,ibis Styles Paris Buttes Chaumont,"4, rue Petit, Paris",Paris,  8,"Situé dans le nord de Paris, l'ibis Styles Paris Buttes Chaumont possède une réception ouverte 24h/24, un jardin et une terrasse. Lire plus…",https://www.booking.com/hotel/fr/le-laumia-re.fr.html?,,
104,ibis budget Porte D'Orleans,"15-21 Boulevard Romain Rolland, Paris",Paris,7.3,L'ibis budget Porte D'Orléans se situe à 5 minutes à pied de la station de métro Porte d'Orléans dans le sud de Paris. Lire plus…,https://www.booking.com/hotel/fr/ibis-budget-porte-d-orleans-paris-14.fr.html?,,
105,Kyriad Paris 10 - Canal Saint Martin - République,"30 rue Lucien Sampaix, Paris",Paris,7.5,Cet hôtel Kyriad se situe tout près de la place de la République à Paris. Il propose une réception ouverte 24h/24 et une connexion Wi-Fi gratuite. Lire plus…,https://www.booking.com/hotel/fr/kyriad-paris-10-canal-saint-martin-ra-c-publique-xml.fr.html?,,
106,ibis Paris Italie Tolbiac,"177 Rue De Tolbiac, Paris",Paris,7.8,"L'établissement ibis Paris Italie Tolbiac est situé dans le quartier asiatique de Paris, à seulement 300 mètres de la station de métro Tolbiac. Lire plus…",https://www.booking.com/hotel/fr/hotelibisitalietolbiac.fr.html?,,
107,Hotel Riviera Elysees,"55, rue des Acacias, Paris",Paris,  7,"Doté d'une connexion Wi-Fi gratuite dans tous ses locaux, l'Hotel Riviera Elysees propose un hébergement à Paris, à seulement 500 mètres de l'Arc de Triomphe. Lire plus…",https://www.booking.com/hotel/fr/riviera-elysees.fr.html?,,
108,Hipotel Paris Père-Lachaise République,"37 Rue Servan, Paris",Paris,5.9,L'Hipotel Paris Père-Lachaise République vous accueille à 5 minutes à pied du cimetière du Père-Lachaise. Lire plus…,https://www.booking.com/hotel/fr/hipotel-paris-belfort.fr.html?,,
109,ibis Budget Paris La Villette 19ème,"57 - 63 Avenue Jean Jaures 19 Arr. , Paris",Paris,7.4,"L'ibis Budget Paris La Villette 19ème est situé à 2 minutes à pied du bassin de la Villette et à 2,1 km de la place de la République. Lire plus…",https://www.booking.com/hotel/fr/ibis-budget-paris-la-villette.fr.html?,,
110,greet hotel Paris Nord 18è,"7-9 Impasse Marteau, Paris",Paris,7.7,"Le greet hotel Paris Nord 18è est situé dans le nord de Paris, à 6 minutes en voiture du Stade de France et à 10 minutes à pied du centre des congrès Les Docks de Paris. Lire plus…",https://www.booking.com/hotel/fr/etap-paris-porte-de-la-chapelle.fr.html?,,
111,Ibis Styles Paris Place d'Italie - Butte Aux Cailles,"22 rue Barrault, Paris",Paris,8.6,"Doté d'une connexion Wi-Fi gratuite, l'Ibis Styles Paris Place d'Italie - Buttes Aux Cailles se situe à seulement 5 minutes de marche de la station de métro Corvisart, offrant un accès direct à la...Lire plus…",https://www.booking.com/hotel/fr/ibis-style-paris-place-italie.fr.html?,,
112,ibis Paris Opera La Fayette,"19 Rue Buffault, Paris",Paris,7.8,L'établissement ibis Paris Opera La Fayette propose des logements contemporains et dispose d'une réception ouverte 24h/24. Lire plus…,https://www.booking.com/hotel/fr/opera-franklin.fr.html?,,
113,ibis Paris Avenue d'Italie 13ème,"15, Bis Avenue d'Italie, Paris",Paris,7.9,"Situé à seulement 50 mètres de l'animation de la place d'Italie, dans le sud de Paris, l'ibis Paris Avenue d'Italie 13ème propose un hébergement moderne. Lire plus…",https://www.booking.com/hotel/fr/ibis-avenue-d-italie.fr.html?,,
114,Hôtel du Maine,"16 Rue Maison Dieu, Paris",Paris,  7,"Situé dans le centre-ville de Paris, l'Hôtel du Maine se trouve à 900 mètres de la gare et de la station de métro Montparnasse. Lire plus…",https://www.booking.com/hotel/fr/du-maine.fr.html?,,
115,Hotel la Perle Montparnasse,"3 Rue Maison Dieu, Paris",Paris,7.4,"L'Hotel La Perle Montparnasse vous accueille dans Paris, à 230 mètres du cimetière Montparnasse. Lire plus…",https://www.booking.com/hotel/fr/la-perle-montparnasse.fr.html?,,
116,Hotel Celtic,"15 rue d'Odessa, Paris",Paris,6.7,"Situé à seulement 5 minutes à pied de la gare Montparnasse, l'Hotel Celtic propose des chambres dotées d'une télévision à écran LCD. Lire plus…",https://www.booking.com/hotel/fr/celtic-paris.fr.html?,,
117,Hôtel Jarry Confort,"4 Rue Jarry, Paris",Paris,6.4,"L'Hôtel Jarry Confort se trouve dans le 10ème arrondissement à Paris, à 350 mètres de la gare de l'Est et à 750 mètres de la gare du Nord. Lire plus…",https://www.booking.com/hotel/fr/jarry-confort.fr.html?,,
118,Best Western Aurore,"13, Rue Traversière, Paris",Paris,7.8,"L'hôtel 3 étoiles Best Western Aurore est situé à 250 mètres de la gare et station de métro Gare de Lyon, dans l'est de Paris. Lire plus…",https://www.booking.com/hotel/fr/best-western-aurore.fr.html?,,
119,ibis Styles Paris Tolbiac Bibliotheque,"21 Rue De Tolbiac, Paris",Paris,8.1,"L'ibis Styles Paris Tolbiac Bibliothèque est situé sur la rive gauche à Paris, à quelques pas de la Seine et à 100 mètres de la station de métro Bibliothèque François Mitterrand. Lire plus…",https://www.booking.com/hotel/fr/all-seasons-paris-tolbiac-bibliotheque-de-france.fr.html?,,
120,Comfort Hotel Amiens Nord,"Zac St Ladre - Rue le Greco, Amiens",Amiens,  7,"Doté d’une terrasse, le Comfort Hotel Amiens Nord propose des hébergements à seulement 4 km du centre-ville d’Amiens. Des salles de réunion sont à votre disposition sur place. Lire plus…",https://www.booking.com/hotel/fr/kyriad-amiens-nord-xml.fr.html?,,
121,"Holiday Inn Express Amiens, an IHG Hotel","10 Boulevard Alsace Lorraine, Amiens",Amiens,8.2,"Rénové en avril 2015, le Holiday Inn Express Amiens comprend des chambres confortables avec une connexion Wi-Fi gratuite. Lire plus…",https://www.booking.com/hotel/fr/express-by-holiday-inn.fr.html?,,
122,Odalys City Amiens Blamont,"25 rue du Blamont, Amiens",Amiens,8.4,"Situé à 2,8 km du Zénith d'Amiens et à 900 mètres du musée Berny à Amiens, l'Odalys City Amiens Blamont propose des hébergements avec une connexion Wi-Fi gratuite. Lire plus…",https://www.booking.com/hotel/fr/appart-39-odalys-blamont.fr.html?,,
123,Les Augustins,"8 Rue des Augustins, Amiens",Amiens,7.9,"Situé à Amiens, à proximité du musée de Berny, du parc des jardins flottants et du tribunal de grande instance d'Amiens, l'établissement Les Augustins propose une connexion Wi-Fi gratuite. Lire plus…",https://www.booking.com/hotel/fr/les-augustins-amiens.fr.html?,,
124,Hotel Le Prieuré et La Résidence,"17 Rue Porion, Amiens",Amiens,8.5,"L'Hotel Le Prieuré et La Résidence est situé dans le centre-ville d'Amiens, au pied de la cathédrale. Lire plus…",https://www.booking.com/hotel/fr/le-prieure-amiens.fr.html?,,
125,Au Spatial,"15 rue Fatton, Amiens",Amiens,7.3,L'établissement Au Spatial est situé au cœur d'Amiens. La gare et la cathédrale de la ville se trouvent respectivement à 2 minutes et 6 minutes de marche. Lire plus…,https://www.booking.com/hotel/fr/au-spatial.fr.html?,,
126,Le Vivier,"593 rue de rouen, Amiens",Amiens,8.4,"Située à Amiens, à 1,9 km du Zénith d'Amiens, la maison d’hôtes Le Vivier propose des hébergements avec un restaurant, un parking privé gratuit, un bar et un salon commun. Lire plus…",https://www.booking.com/hotel/fr/le-vivier-amiens.fr.html?,,
127,15ème droite - Tour Perret - Centre-Ville - 4 étoiles,"APT 15 DROITE 13 Place Alphonse Fiquet, Amiens",Amiens,9.8,"Doté d'une connexion Wi-Fi gratuite et offrant une vue sur la ville, le 15ème droite - Tour Perret - Centre-Ville - 4 étoiles est un hébergement situé à Amiens, à seulement 1,1 km du musée de Berny et...Lire plus…",https://www.booking.com/hotel/fr/tour-perret-appartement-4-15eme-etage.fr.html?,,
128,"Charmant T2 Hyper-centre, Netflix, Gare","2 Rue Vivien, Amiens",Amiens,  9,"Situé à Amiens, le Charmant T2 Hyper-centre, Netflix, Gare propose un hébergement avec connexion Wi-Fi gratuite, à 1,9 km du Zénith d'Amiens, à 400 mètres du musée de Berny et à 1,2 km du parc des...Lire plus…",https://www.booking.com/hotel/fr/charmant-t2-hyper-centre-netflix-gare.fr.html?,,
129,le 29,"29 Rue Cozette, Amiens",Amiens,8.7,"Offrant une vue sur la ville, le 29 propose un hébergement doté d’un service de prêt de vélos et d’une connexion Wi-Fi gratuite. Lire plus…",https://www.booking.com/hotel/fr/le-29-amiens.fr.html?,,
130,Gite Amiens,"6 Rue Charles Labbé, Amiens",Amiens,8.8,"Situé à Amiens, à seulement 5 minutes à pied du parc Saint-Pierre, le Gite Amiens dispose d'une terrasse pourvue de mobilier de jardin. La gare d'Amiens est à seulement 1,4 km. Lire plus…",https://www.booking.com/hotel/fr/gite-amiens.fr.html?,,
131,Au Coeur d'Amiens,"15 Boulevard du Cange, Amiens",Amiens,9.6,"Situé à Amiens, à seulement 3,1 km du Zénith, l'établissement Au Coeur d'Amiens propose un service de prêt de vélos, un jardin et une réception ouverte 24h/24. Lire plus…",https://www.booking.com/hotel/fr/maison-au-coeur-de-la-ville-amiens1.fr.html?,,
132,"Une Maison en ville, Chambre d'hôtes, Hyper centre d'Amiens","2 Rue Duthoit, Amiens",Amiens,9.2,"Doté d’un jardin, d’un salon commun et d’une connexion Wi-Fi gratuite, l’établissement Une Maison En Ville Chambre d’hotes propose des hébergements à Amiens, à 1,7 km des Hortillonnages et à 2,5 km du...Lire plus…",https://www.booking.com/hotel/fr/une-maison-en-ville-amiens.fr.html?,,
133,La Samarienne,"La Samarienne 136 Rue Lucien Lecointe, Amiens",Amiens,8.3,"Offrant une vue sur la ville, l'établissement La Samarienne propose des hébergements avec une terrasse et une bouilloire, à environ 3,6 km du Zénith d'Amiens. Lire plus…",https://www.booking.com/hotel/fr/la-samarienne.fr.html?,,
134,"LE DUPLEX AMIENS, PLEINE VUE CATHEDRALE","2 Rue du Marché des Lanselles, Amiens",Amiens,8.7,"Offrant une vue sur la ville, l'appartement LE DUPLEX AMIENS, PLEINE VUE CATHEDRALE est situé à Amiens, à 1,7 km du Zénith d'Amiens et à 500 mètres du musée de Berny. Lire plus…",https://www.booking.com/hotel/fr/le-duplex-amiens-pleine-vue-cathedrale.fr.html?,,
135,Le toit des Fédérés,"Apt 6 65 Boulevard des Fédérés, Amiens",Amiens,7.8,"Situé à Amiens, à seulement 1 km du Zénith, l'établissement Le toit des Fédérés propose un hébergement avec vue sur la ville. Vous bénéficierez gratuitement d'une connexion Wi-Fi et d'un parking...Lire plus…",https://www.booking.com/hotel/fr/le-toit-des-federes.fr.html?,,
